CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
20046525-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TOMOZONEX;20;;mg;;;;;;;100;ASTRAZENECA;PERDIDA FUERZA EJEC;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12818.41;323275.66;;286936.24;277926.11;279630.89;289449.91;183120.11;;360813.66;104992.21;;158269.74;89077,00;;271532.2;;207970.48;
20006016-1;L04AA23;NATALIZUMAB;SOLUCION / SUSPENSION INYECTABLE;TYSABRI;300;;mg;15;ml;;;20;mg/ml;300;ELAN PHARMA;VIGENTE;1;VIAL;1 VIAL x 15 ml;27;NATALIZUMAB (L04AA23) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;124742.8;;;3904950.87;2810435.48;4393935.85;;3564080.09;;5502032.3;3801960.26;;;3521551.23;;;;3606608.96;
19927730-1;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VALIXA;450;;mg;;;;;;;27000;ROCHE;VIGENTE;60;TABLETAS;60 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;104787.71;;;4288963.64;4360738.93;2496451.48;4917238.43;2993934.7;;3896270.47;2947826.69;;;3228651.45;;2993934.7;;3450854.52;
19996372-1;J05AB14;VALGANCICLOVIR;POLVO RECONSTITUIR A SOLUCION / SUSPENSION ORAL;VALIXA;12;;g;;;;;;;12;ROCHE;VIGENTE;1;FRASCO;1 FRASCO;50;VALGANCICLOVIR (J05AB14) - POLVO PARA RECONSTITUIR A SOLUCIÓN - SUSPENSION ORAL;Circular 04 de 2013;14-sep-13;43004.24;;;828190.61;;455253.43;;614346.36;;898088.37;614346.36;;;;;;;735109.89;
20011882-1;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VANGAVIR;450;;mg;;;;;;;4500;BIOTOSCANA;VIGENTE;10;TABLETAS;10 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;34929.24;;;714827.27;726789.82;416075.25;819539.74;498989.12;;649378.41;491304.45;;;538108.58;;498989.12;;575142.42;
20011882-2;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VANGAVIR;450;;mg;;;;;;;9000;BIOTOSCANA;VIGENTE;20;TABLETAS;20 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;69858.48;;;1429654.55;1453579.64;832150.49;1639079.48;997978.23;;1298756.82;982608.9;;;1076217.15;;997978.23;;1150284.84;
20011882-3;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VANGAVIR;450;;mg;;;;;;;13500;BIOTOSCANA;VIGENTE;30;TABLETAS;30 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;52393.86;;;2144481.82;2180369.46;1248225.74;2458619.22;1496967.35;;1948135.24;1473913.34;;;1614325.73;;1496967.35;;1725427.26;
20011882-4;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VANGAVIR;450;;mg;;;;;;;27000;BIOTOSCANA;VIGENTE;60;TABLETAS;60 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;104787.71;;;4288963.64;4360738.93;2496451.48;4917238.43;2993934.7;;3896270.47;2947826.69;;;3228651.45;;2993934.7;;3450854.52;
20011882-5;J05AB14;VALGANCICLOVIR;TABLETA / CAPSULA;VANGAVIR;450;;mg;;;;;;;45000;BIOTOSCANA;VIGENTE;100;TABLETAS;100 TABLETAS;41;VALGANCICLOVIR (J05AB14) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;174646.19;;;7148272.73;7267898.21;4160752.46;8195397.39;4989891.16;;6493784.12;4913044.48;;;5381085.75;;4989891.16;;5751424.2;
19950318-1;L01XX32;BORTEZOMIB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;VELCADE;3.5;;mg;;;;;;;3.5;JANSSEN;VIGENTE;1;VIAL;1 VIAL;22;BORTEZOMIB (L01XX32) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;82435.6;;;3304021.09;2311016.44;;3986950.08;2355302.86;;2355302.86;2607185.96;;2334462,00;2419990.48;;3092992.95;;2433280.12;
19947558-1;B01AC11;ILOPROST;SOLUCION / SUSPENSION PARA INHALACION;VENTAVIS;20;;mcg;2;ml;;;13;mcg/ml;600;BAYER;VIGENTE;30;AMPOLLAS;30 AMPOLLAS x 2 ml;3;ILOPROST (B01AC11) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;72482.88;;;2079393.13;;;1594780.03;2070939.43;;3229477.16;2201390.43;;;2070939.43;;2652173.7;1503438.78;2554628.15;2740947.1
19947558-2;B01AC11;ILOPROST;SOLUCION / SUSPENSION PARA INHALACION;VENTAVIS;20;;mcg;2;ml;;;13;mcg/ml;1800;BAYER;VIGENTE;90;AMPOLLAS;90 AMPOLLAS x 2 ml;3;ILOPROST (B01AC11) - SOLUCION PARA INHALACION;Circular 04 de 2013;14-sep-13;217448.64;;;6238179.39;;;4784340.1;6212818.3;;9688431.47;6604171.3;;;6212818.3;;7956521.11;4510316.33;7663884.46;8222841.31
20001582-1;C02KX02;AMBRISENTAN;TABLETA / CAPSULA;VOLIBRIS;10;;mg;;;;;;;300;GLAXOSMITHKLINE;VIGENTE;30;TABLETAS;30 TABLETAS;8;AMBRISENTAN (C02KX02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;261474.04;;;11404090.1;1898072.76;9679378.3;;7470686.97;;8011780.22;7194760.89;;;9300058.12;;;;7746613.05;
20001583-1;C02KX02;AMBRISENTAN;TABLETA / CAPSULA;VOLIBRIS;5;;mg;;;;;;;150;GLAXOSMITHKLINE;VIGENTE;30;TABLETAS;30 TABLETAS;8;AMBRISENTAN (C02KX02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;130737.02;;;5702045.05;949036.38;4839689.15;;3735343.49;;4005890.11;3597380.45;;;4650029.06;;;;3873306.52;
229745-1;L01BC06;CAPECITABINA;TABLETA / CAPSULA;XELODA;500;;mg;;;;;;;60000;ROCHE;VIGENTE;120;TABLETAS;120 TABLETAS;16;CAPECITABINA (L01BC06) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;56696.61;;;1226556.08;1663241.68;1312093.5;1468336.76;809951.51;;3067895.58;812862.7;800890.68;;808981.11;;802160.58;;846436.02;
19953339-1;R03DX05;OMALIZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;XOLAIR;150;;mg;;;;;;;150;NOVARTIS;VIGENTE;1;VIAL;1 VIAL;38;OMALIZUMAB (R03DX05) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;57171.78;;;846331.98;1403448.17;;;816739.75;;966742.59;988905.5;884375.75;524209.8;814305.32;;;;817551.23;
201182-1;L02AE03;GOSRELIN;IMPLANTE;ZOLADEX;10.8;;mg;;;;;;;10.8;ASTRAZENECA;VIGENTE;1;JERINGA PRELLENADA IMPLANTE;1 JERINGA PRELLENADA IMPLANTE;24;GOSERELINA (L02AE03) - IMPLANTE;Circular 04 de 2013;14-sep-13;45193.29;;;1838831.07;857600.06;2047457.38;651201.85;645618.37;;1811392.34;628867.95;793420.31;919399.82;718991.75;;1606442.25;602473.76;622379.42;
201182-3;L02AE03;GOSRELIN;IMPLANTE;ZOLADEX;10.8;;mg;;;;;;;10.8;ASTRAZENECA;VIGENTE;1;JERINGA PRELLENADA IMPLANTE;1 JERINGA PRELLENADA IMPLANTE;24;GOSERELINA (L02AE03) - IMPLANTE;Circular 04 de 2013;14-sep-13;45193.29;;;1838831.07;857600.06;2047457.38;651201.85;645618.37;;1811392.34;628867.95;793420.31;919399.82;718991.75;;1606442.25;602473.76;622379.42;
47155-1;L02AE03;GOSRELIN;IMPLANTE;ZOLADEX;3.6;;mg;;;;;;;3.6;ASTRAZENECA;VIGENTE;1;JERINGA PRELLENADA IMPLANTE;1 JERINGA PRELLENADA IMPLANTE;24;GOSERELINA (L02AE03) - IMPLANTE;Circular 04 de 2013;14-sep-13;15064.43;;;612943.69;285866.69;682485.79;217067.28;215206.12;;603797.45;209622.65;264473.44;306466.61;239663.92;;535480.75;200824.59;207459.81;
47155-3;L02AE03;GOSRELIN;IMPLANTE;ZOLADEX;3.6;;mg;;;;;;;3.6;ASTRAZENECA;VIGENTE;1;JERINGA PRELLENADA IMPLANTE;1 JERINGA PRELLENADA IMPLANTE;24;GOSERELINA (L02AE03) - IMPLANTE;Circular 04 de 2013;14-sep-13;15064.43;;;612943.69;285866.69;682485.79;217067.28;215206.12;;603797.45;209622.65;264473.44;306466.61;239663.92;;535480.75;200824.59;207459.81;
19909516-2;J01XX08;LINEZOLID;TABLETA / CAPSULA;ZYVOXID;600;;mg;;;;;;;12000;PFIZER;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
19909516-3;J01XX08;LINEZOLID;TABLETA / CAPSULA;ZYVOXID;600;;mg;;;;;;;18000;PFIZER;VIGENTE;30;TABLETAS;30 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;132026.12;;;;4228666.56;4070850.75;;3772174.91;;3427145.29;4165600.54;;;3805735.84;;3738613.99;;4260905.28;
19909516-4;J01XX08;LINEZOLID;TABLETA / CAPSULA;ZYVOXID;600;;mg;;;;;;;12000;PFIZER;VIGENTE;20;TABLETAS;20 TABLETAS;49;LINEZOLID (J01XX08) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;88017.41;;;;2819111.04;2713900.5;;2514783.28;;2284763.53;2777067.02;;;2537157.22;;2492409.33;;2840603.52;
19977936-1;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;AVONEX;30;;mcg;0.5;ml;;;60;mcg/ml;30;STENDHAL;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.5 ml;67;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;33011.57;;;467745.65;604112.88;631781.09;737475.02;471593.84;;1589029.15;491828.52;457948.12;;483138.39;;;402853.39;521841.21;
19977936-2;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;AVONEX;30;;mcg;0.5;ml;;;60;mcg/ml;120;STENDHAL;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;67;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;66023.14;;;1870982.62;2416451.53;2527124.35;2949900.07;1886375.35;;6356116.62;1967314.09;1831792.5;;1932553.56;;;1611413.54;2087364.83;
19977936-3;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;AVONEX;30;;mcg;0.5;ml;;;60;mcg/ml;120;STENDHAL;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;67;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;66023.14;;;1870982.62;2416451.53;2527124.35;2949900.07;1886375.35;;6356116.62;1967314.09;1831792.5;;1932553.56;;;1611413.54;2087364.83;
202595-1;L03AB08;INTERFERON BETA-1B;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BETAFERON;250;;mcg;;;;;;;250;BAYER;VIGENTE;1;VIAL;1 VIAL;25;INTERFERON BETA-1B (L03AB08) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;9167.62;;;139351.41;141563.91;207307.19;197870.84;130965.99;;349563.79;139397.62;132299.52;210459.12;113203.9;;261988.87;108784,00;126965.4;
19978839-5;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;100;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19978839-6;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;25;;mg;0.5;ml;;;50;mg/ml;300;PFIZER;VIGENTE;12;JERINGAS PRELLENADAS;12 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;117846.74;;;4722684.24;4783105.84;4520998.06;3588255.07;3367049.85;;3412798.8;3324816.83;3194441.62;;3409282.87;;4487454.39;5695611.05;2645260.53;
19978841-1;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;100;PFIZER;VIGENTE;2;JERINGAS PRELLENADAS;2 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
19978841-2;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978841-3;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;600;PFIZER;VIGENTE;12;JERINGAS PRELLENADAS;12 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;235693.49;;;9445368.48;9566211.68;9041996.13;7176510.15;6734099.71;;6825597.61;6649633.66;6388883.24;;6818565.75;;8974908.78;11391222.1;5290521.05;
19978841-7;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;AUTOINYECTORES;4 AUTOINYECTORES x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978841-8;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19978841-9;L04AB01;ETANERCEPT;SOLUCION / SUSPENSION INYECTABLE;ENBREL;50;;mg;0.5;ml;;;100;mg/ml;200;PFIZER;VIGENTE;4;JERINGAS PRELLENADAS;4 JERINGAS PRELLENADAS x 0.5 ml;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;78564.5;;;3148456.16;3188737.23;3013998.71;2392170.05;2244699.9;;2275199.2;2216544.55;2129627.75;;2272855.25;;2991636.26;3797074.03;1763507.02;
19968208-4;L04AB01;ETANERCEPT;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;ETANAR;25;;mg;;;;;;;100;LAFRANCOL;VIGENTE;4;VIALES;4 VIALES;62;ETANERCEPT (L04AB01) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;39282.25;;;1574228.08;1594368.61;1506999.35;1196085.02;1122349.95;;1137599.6;1108272.28;1064813.87;;1136427.62;;1495818.13;1898537.02;881753.51;
20007747-1;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;1000;;UI;;;;;;;1000;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;76791.8;;;4445020.92;1624387.46;;2497893.09;2194051.42;;2921035.88;1624361.27;2194051.42;2443762.74;2316382.38;;4811322.37;;;
20007747-2;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;1000;;UI;;;;;;;1000;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;76791.8;;;4445020.92;1624387.46;;2497893.09;2194051.42;;2921035.88;1624361.27;2194051.42;2443762.74;2316382.38;;4811322.37;;;
226747-1;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;500;;UI;;;;;;;500;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;38395.9;;;2222510.46;812193.73;;1248946.55;1097025.71;;1460517.94;812180.63;1097025.71;1221881.37;1158191.19;;2405661.18;;;
226747-2;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;500;;UI;;;;;;;500;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;38395.9;;;2222510.46;812193.73;;1248946.55;1097025.71;;1460517.94;812180.63;1097025.71;1221881.37;1158191.19;;2405661.18;;;
226747-3;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;500;;UI;;;;;;;500;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;38395.9;;;2222510.46;812193.73;;1248946.55;1097025.71;;1460517.94;812180.63;1097025.71;1221881.37;1158191.19;;2405661.18;;;
226747-4;B02BD03;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;FEIBA;500;;UI;;;;;;;500;BAXTER;VIGENTE;1;VIAL;1 VIAL;4;FACTOR VIII INHIBIDOR ACTIVADO POR BYPASS (B02BD03) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;38395.9;;;2222510.46;812193.73;;1248946.55;1097025.71;;1460517.94;812180.63;1097025.71;1221881.37;1158191.19;;2405661.18;;;
19941419-1;H05AA02;TERIPARATIDE;SOLUCION / SUSPENSION INYECTABLE;FORTEO;750;;mcg;3;ml;;;250;mcg/ml;750;ELI LILLY;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 3 ml;10;TERIPARATIDE (H05AA02) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;56824.88;;;575005127.45;850556021.49;1088567082.09;861908835.9;811783.99;;1283927226.18;600699223.69;;;633254302.45;;692570609.73;501290765.03;650817374.9;
19941419-2;H05AA02;TERIPARATIDE;SOLUCION / SUSPENSION INYECTABLE;FORTEO;600;;mcg;2.4;ml;;;250;mcg/ml;600;ELI LILLY;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 2.4 ml;10;TERIPARATIDE (H05AA02) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;56824.88;;;460004101.96;680444817.19;870853665.67;689527068.72;811783.99;;1027141780.94;480559378.95;;;506603441.96;;554056487.78;401032612.02;520653899.92;
19971195-1;L01XE05;SORAFENIB;TABLETA / CAPSULA;NEXAVAR;200;;mg;;;;;;;2000;BAYER;VIGENTE;10;COMPRIMIDOS;10 COMPRIMIDOS;20;SORAFENIB (L01XE05) - TABLETA / CAPSULA;Circular 05 de 2013;16-sep-13;49562.92;;;1021419.98;589298.91;867109.43;;708041.69;926344.83;1134571.99;713924.09;690394.5;589643.15;834436.6;;965822.89;;849308.54;976229.08
19971195-2;L01XE05;SORAFENIB;TABLETA / CAPSULA;NEXAVAR;200;;mg;;;;;;;12000;BAYER;VIGENTE;60;COMPRIMIDOS;60 COMPRIMIDOS;20;SORAFENIB (L01XE05) - TABLETA / CAPSULA;Circular 05 de 2013;16-sep-13;148688.76;;;6128519.87;3535793.45;5202656.59;;4248250.16;5558068.99;6807431.92;4283544.55;4142366.97;3537858.92;5006619.62;;5794937.33;;5095851.21;5857374.45
20021985-1;B02BD08;EPTACOG ALFA (ACTIVADO);POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;NOVOSEVEN (1 mg);50;;KUI;;;;;;;50;NOVO NORDISK;VIGENTE;1;VIAL;1 VIAL;6;COAGULACION FACTOR VII (B02BD05R) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;51915.52;;;;1554505.78;;2148523.1;1483300.62;;2427873.94;1313233.06;;1536385.15;1465605.77;;;;;
20021986-1;B02BD08;EPTACOG ALFA (ACTIVADO);POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;NOVOSEVEN (5 mg);250;;KUI;;;;;;;250;NOVO NORDISK;VIGENTE;1;VIAL;1 VIAL;6;COAGULACION FACTOR VII (B02BD05R) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 05 de 2013;16-sep-13;259577.61;;;;7772528.89;;10742615.5;7416503.08;;12139369.68;6566165.3;;7681925.73;7328028.87;;;;;
19900028-1;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;REBIF;22;;mcg;0.5;ml;;;44;mcg/ml;66;MERCK;VIGENTE;3;JERINGAS PRELLENADAS;3 JERINGAS PRELLENADAS x 0.5 ml;60;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;24214.08;;;233892.39;762901.56;517136.92;872297.6;345915.42;;406620.04;396828.94;335763.99;;356066.85;;4563962.66;298681.05;369011.95;
19900028-2;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;REBIF;22;;mcg;0.5;ml;;;44;mcg/ml;22;MERCK;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.5 ml;60;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;8071.36;;;77964.13;254300.52;172378.97;290765.87;115305.14;;135540.01;132276.31;111921.33;;118688.95;;1521320.89;99560.35;123003.98;
19900028-3;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;REBIF;22;;mcg;0.5;ml;;;44;mcg/ml;264;MERCK;VIGENTE;12;JERINGAS PRELLENADAS;12 JERINGAS PRELLENADAS x 0.5 ml;60;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;48428.16;;;935569.56;3051606.23;2068547.67;3489190.39;1383661.67;;1626480.17;1587315.75;1343055.96;;1424267.38;;18255850.65;1194724.2;1476047.81;
19900028-4;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;REBIF;22;;mcg;0.5;ml;;;44;mcg/ml;330;MERCK;VIGENTE;15;JERINGAS PRELLENADAS;15 JERINGAS PRELLENADAS x 0.5 ml;60;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;64570.88;;;1169461.95;3814507.78;2585684.59;4361487.98;1844882.23;;2033100.22;1984144.69;1678819.95;;1780334.23;;22819813.32;1493405.26;1845059.76;
19900426-1;L03AB07;INTERFERON BETA-1A;SOLUCION / SUSPENSION INYECTABLE;REBIF;44;;mcg;0.5;ml;;;88;mcg/ml;44;MERCK;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.5 ml;60;INTERFERON BETA-1A (L03AB07) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 05 de 2013;16-sep-13;16142.72;;;155928.26;508601.04;344757.95;581531.73;230610.28;;271080.03;264552.62;223842.66;;237377.9;;3042641.78;199120.7;246007.97;
